,scenario_name,scenario_variant,variable,use_technology_fuel,model,time_resolution,timestamp,value
20772,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.02.2050 20:00,3.337311976983969e-08
20773,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.02.2050 21:00,1.4680087836544246e-07
20774,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.02.2050 22:00,3.435978437226485e-07
20775,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.02.2050 23:00,0.8503040655995396
20776,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 00:00,1.1201083288413008e-08
20777,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 01:00,1.1746011322537571e-08
20778,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 02:00,1.1254300943294277e-08
20779,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 03:00,1.1300758340020391e-08
20780,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 04:00,1.1737405639723205e-08
20781,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 05:00,1.0254715592892093e-07
20782,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 06:00,1.01509843193385e-07
20783,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 07:00,1.6067982555663405
20784,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 08:00,4.014999640131247
20785,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 09:00,4.014999636596992
20786,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 10:00,4.0149996433913
20787,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 11:00,4.014999634611939
20788,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 12:00,4.014999644876515
20789,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 13:00,4.014999646903534
20790,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 14:00,4.014999649842412
20791,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 15:00,2.358823191534821
20792,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 16:00,0.8751271595944038
20793,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 17:00,2.699125839207209e-09
20794,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 18:00,2.8098097769753646e-09
20795,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 19:00,2.943711244856466e-09
20796,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 20:00,2.8881542175411274e-09
20797,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 21:00,2.748285810340898e-09
20798,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 22:00,2.807762866918078e-09
20799,domestic-res-full,reference,electricity_consumption_typical_day,electrolysis,secmod,typical-day,01.07.2050 23:00,5.32933096197924e-09
20800,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 00:00,9.307907748063636e-08
20801,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 01:00,9.803167600992904e-08
20802,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 02:00,9.683518439661393e-08
20803,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 03:00,7.252898743416761e-08
20804,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 04:00,7.380855606759573e-08
20805,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 05:00,7.455662218414614e-08
20806,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 06:00,7.861815409949336e-08
20807,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 07:00,2.727026438453701e-07
20808,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 08:00,5.381910859246879e-07
20809,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 09:00,5.393998104999396e-07
20810,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 10:00,5.408738320616336e-07
20811,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 11:00,5.401686117906335e-07
20812,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 12:00,5.396403717585834e-07
20813,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 13:00,5.419952273184516e-07
20814,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 14:00,5.396548589650442e-07
20815,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 15:00,1.0761871202123945e-07
20816,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 16:00,4.580702292114383e-08
20817,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 17:00,7.41154116211164e-08
20818,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 18:00,4.4744167613380176e-08
20819,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 19:00,4.558263388228429e-08
20820,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 20:00,4.4508394785150094e-08
20821,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 21:00,8.01466662983308e-08
20822,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 22:00,1.0856715651080048e-07
20823,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.02.2050 23:00,2.36393738197658e-07
20824,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 00:00,1.7023974527434392e-08
20825,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 01:00,1.675429385542969e-08
20826,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 02:00,1.667382443109462e-08
20827,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 03:00,1.6673755419665563e-08
20828,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 04:00,1.7084470420718952e-08
20829,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 05:00,5.6066544610271074e-08
20830,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 06:00,6.501620370318187e-08
20831,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 07:00,4.390792953175884e-07
20832,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 08:00,5.712208081851294e-07
20833,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 09:00,5.717895084278842e-07
20834,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 10:00,5.723411195812328e-07
20835,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 11:00,5.72485784723341e-07
20836,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 12:00,5.722251916469598e-07
20837,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 13:00,5.728933388574871e-07
20838,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 14:00,5.723852399785649e-07
20839,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 15:00,5.124783191418792e-07
20840,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 16:00,4.118502282827651e-07
20841,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 17:00,5.206750883419013e-09
20842,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 18:00,4.2660520742324786e-09
20843,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 19:00,4.379993354533147e-09
20844,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 20:00,4.611181047241938e-09
20845,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 21:00,4.759728719688767e-09
20846,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 22:00,4.819409262823979e-09
20847,domestic-res-full,reference,electricity_consumption_typical_day,power_to_liquid,secmod,typical-day,01.07.2050 23:00,8.746499877440202e-09
20848,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 00:00,3.457848423137992
20849,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 01:00,3.1616924488674774
20850,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 02:00,2.243912160001854
20851,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 03:00,8.669
20852,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 04:00,8.669
20853,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 05:00,8.669
20854,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 06:00,8.669
20855,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 07:00,1.895196081082647
20856,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 08:00,1.0360405243251805
20857,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 09:00,1.0976975701630696
20858,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 10:00,1.0936544851900931
20859,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 11:00,0.0
20860,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 12:00,1.040083609298157
20861,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 13:00,0.9774157922170242
20862,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 14:00,1.0481697792441096
20863,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 15:00,5.8038484787075
20864,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 16:00,8.669
20865,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 17:00,8.669
20866,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 18:00,8.669
20867,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 19:00,8.669
20868,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 20:00,7.6697321937360705
20869,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 21:00,6.78025349968128
20870,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 22:00,3.414385259678497
20871,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.02.2050 23:00,1.972014695569197
20872,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 00:00,2.861877818262345
20873,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 01:00,2.899276354262375
20874,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 02:00,3.1610661062625924
20875,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 03:00,4.067727911452529
20876,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 04:00,4.631496351216199
20877,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 05:00,1.8947268178324683
20878,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 06:00,5.105116903531972
20879,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 07:00,12.290156321354448
20880,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 08:00,11.82256325585916
20881,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 09:00,12.919551400424467
20882,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 10:00,13.001802407051525
20883,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 11:00,12.985167372003357
20884,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 12:00,12.89367467923843
20885,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 13:00,8.854133668374931
20886,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 14:00,7.132407540889529
20887,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 15:00,7.121317517524084
20888,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 16:00,0.0580489580658653
20889,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 17:00,7.838530991357828
20890,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 18:00,6.881715052644044
20891,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 19:00,5.359109131680105
20892,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 20:00,5.603715772545171
20893,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 21:00,7.9133280633578895
20894,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 22:00,6.953095382276016
20895,domestic-res-full,reference,electricity_consumption_typical_day,exports,secmod,typical-day,01.07.2050 23:00,5.174137994166438
20896,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 00:00,0.0
20897,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 01:00,0.0
20898,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 02:00,0.0
20899,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 03:00,0.0
20900,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 04:00,0.0
20901,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 05:00,0.0
20902,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 06:00,0.0
20903,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 07:00,0.0
20904,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 08:00,0.0
20905,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 09:00,0.0
20906,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 10:00,0.0
20907,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 11:00,0.0
20908,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 12:00,0.0
20909,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 13:00,0.0
20910,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 14:00,0.0
20911,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 15:00,0.0
20912,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 16:00,0.0
20913,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 17:00,0.0
20914,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 18:00,0.0
20915,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 19:00,0.0
20916,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 20:00,0.0
20917,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 21:00,0.0
20918,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 22:00,0.0
20919,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.02.2050 23:00,0.0
20920,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 00:00,0.0
20921,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 01:00,0.0
20922,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 02:00,0.0
20923,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 03:00,0.0
20924,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 04:00,0.0
20925,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 05:00,0.0
20926,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 06:00,0.0
20927,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 07:00,0.0
20928,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 08:00,0.0
20929,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 09:00,0.0
20930,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 10:00,0.0
20931,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 11:00,0.0
20932,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 12:00,0.0
20933,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 13:00,0.0
20934,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 14:00,0.0
20935,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 15:00,0.0
20936,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 16:00,0.0
20937,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 17:00,0.0
20938,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 18:00,0.0
20939,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 19:00,0.0
20940,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 20:00,0.0
20941,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 21:00,0.0
20942,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 22:00,0.0
20943,domestic-res-full,reference,electricity_consumption_typical_day,grid_losses,secmod,typical-day,01.07.2050 23:00,0.0
20944,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 00:00,0.4214681317646497
20945,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 01:00,0.4214681319155592
20946,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 02:00,0.421468132208913
20947,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 03:00,0.4214681313639492
20948,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 04:00,0.4214681323223872
20949,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 05:00,0.4214681314887389
20950,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 06:00,0.4214681312235976
20951,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 07:00,0.4214681314265844
20952,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 08:00,0.4214681331858869
20953,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 09:00,0.4214681329430983
20954,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 10:00,0.4214681330983617
20955,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 11:00,0.4214681332908868
20956,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 12:00,0.4214681324168607
20957,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 13:00,0.4214681329468764
20958,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 14:00,0.4214681323252731
20959,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 15:00,0.4214681319459535
20960,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 16:00,0.4214681298542252
20961,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 17:00,0.4214681317690262
20962,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 18:00,0.4214681311021503
20963,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 19:00,0.4214681302536518
20964,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 20:00,0.421468131057424
20965,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 21:00,0.4214681320183122
20966,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 22:00,0.4214681313408883
20967,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.02.2050 23:00,0.4214681319184888
20968,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 00:00,0.421468133789162
20969,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 01:00,0.4214681356984419
20970,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 02:00,0.4214681355205937
20971,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 03:00,0.421468136055061
20972,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 04:00,0.4214681346079837
20973,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 05:00,0.4214681346688986
20974,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 06:00,0.4214681332664901
20975,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 07:00,0.4214681342438181
20976,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 08:00,0.421468134962894
20977,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 09:00,0.4214681354656667
20978,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 10:00,0.4214681338502313
20979,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 11:00,0.4214681344764716
20980,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 12:00,0.4214681337753321
20981,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 13:00,0.4214681362944486
20982,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 14:00,0.4214681339033274
20983,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 15:00,0.421468137248309
20984,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 16:00,0.4214681363014677
20985,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 17:00,0.1927931493278954
20986,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 18:00,0.1979034929251729
20987,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 19:00,0.1970834130349786
20988,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 20:00,0.1947190919502964
20989,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 21:00,0.1979990245482304
20990,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 22:00,0.1956392541585914
20991,domestic-res-full,reference,electricity_consumption_typical_day,dac,secmod,typical-day,01.07.2050 23:00,0.4214681333278509
20992,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 00:00,1.2127689532311498e-07
20993,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 01:00,1.2138820366951196e-07
20994,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 02:00,1.2142541644755992e-07
20995,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 03:00,1.2770737052374952e-07
20996,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 04:00,1.2771508267088737e-07
20997,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 05:00,1.2814462511332065e-07
20998,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 06:00,1.283735066962643e-07
20999,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 07:00,1.1530041230164633e-07
21000,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 08:00,1.0981316435350048e-07
21001,domestic-res-full,reference,electricity_supply_typical_day,methane_chp_woccs,secmod,typical-day,01.02.2050 09:00,1.0980319568550912e-07
