scenario,model,variable,unit,timeResolution,timestep,value
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 23:00,4.282521722265073
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 00:00,4.369036715715171
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 01:00,4.309655481995802
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 02:00,4.31249959249331
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 03:00,4.307052224889902
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 04:00,4.30631468711309
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 05:00,4.31448154096312
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 06:00,4.304720190429367
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 07:00,3.1874972142949263
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 08:00,0.30744533839663984
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 09:00,0.07565059850625123
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 10:00,0.07565043952131298
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 11:00,0.0756501476402343
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 12:00,0.07564960050444997
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 13:00,0.07564998264423865
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 14:00,0.0756500589289277
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 15:00,0.07565062211563801
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 16:00,0.4096745369639127
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 17:00,3.790922089620964
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 18:00,1.6789398007978047
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 19:00,1.8232279495761834
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 20:00,1.7585834806719
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 21:00,1.5421147129455663
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 22:00,1.0811436990405998
abroad-together,FLEXECO,Electricity-supply|PHS-out,GW,typical-day-summer,2050 23:00,0.8850478631798068
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 00:00,3.6552442671033507
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 01:00,3.222232204902681
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 02:00,3.279307809277039
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 03:00,3.140937396013435
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 04:00,3.089686504475532
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 05:00,3.3009972405146035
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 06:00,3.2686322850400567
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 07:00,0.4593175037035905
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 08:00,0.13970614993139177
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 09:00,1.4825259285000002e-06
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 10:00,1.16068170509e-06
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 11:00,7.928345945499997e-07
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 12:00,3.7741296498999993e-07
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 13:00,5.9212525132e-07
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 14:00,7.343350069100001e-07
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 15:00,1.6951927522199997e-06
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 16:00,0.16214972160799226
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 17:00,1.345414192736416
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 18:00,0.41989558093950924
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 19:00,0.42257925604910973
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 20:00,0.4245296967227536
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 21:00,0.4145793080207267
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 22:00,0.3820692423923817
abroad-together,FLEXECO,Electricity-supply|Hydro Dams,GW,typical-day-summer,2050 23:00,0.36146255522386705
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 00:00,0.2284999702
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 01:00,0.2284999702
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 02:00,0.2284999702
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 03:00,0.2284999701
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 04:00,0.2284999701
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 05:00,0.2284999702
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 06:00,0.22849997030000002
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 07:00,0.21879964159999998
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 08:00,0.21879967390000002
abroad-together,FLEXECO,Electricity-supply|Waste,GW,typical-day-summer,2050 09:00,0.2122994721
