scenario,model,variable,unit,timeResolution,timestep,value
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 07:00,1.514285714
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 08:00,0.785714286
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 09:00,0.571428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 10:00,0.914285714
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 11:00,2.771428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 12:00,4.471428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 13:00,5.442857143
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 14:00,6.171428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 15:00,5.5
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 16:00,4.814285714
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 17:00,3.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 18:00,2.442857143
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 19:00,0.957142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 20:00,0.971428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 21:00,0.914285714
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 22:00,0.971428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 23:00,0.9
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 00:00,0.028571429
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 01:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 02:00,0.028571429
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 03:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 04:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 05:00,0.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 06:00,0.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 07:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 08:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 09:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 10:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 11:00,0.342857143
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 12:00,0.342857143
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 13:00,0.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 14:00,0.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 15:00,0.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 16:00,0.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 17:00,0.242857143
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 18:00,0.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 19:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 20:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 21:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 22:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 23:00,0.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 00:00,3.957142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 01:00,4.028571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 02:00,4.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 03:00,4.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 04:00,4.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 05:00,4.071428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 06:00,4.057142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 07:00,4.157142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 08:00,4.185714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 09:00,4.185714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 10:00,4.185714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 11:00,3.728571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 12:00,3.714285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 13:00,3.657142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 14:00,3.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 15:00,3.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 16:00,3.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 17:00,3.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 18:00,3.7
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 19:00,3.857142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 20:00,3.885714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 21:00,3.871428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 22:00,3.9
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro Dams,GW,typical-day-winter,2050 23:00,3.842857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 00:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 01:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 02:00,1.3
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 03:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 04:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 05:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 06:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 07:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 08:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 09:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 10:00,1.3
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 11:00,1.3
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 12:00,1.3
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 13:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 14:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 15:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 16:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 17:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 18:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 19:00,1.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 20:00,1.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 21:00,1.257142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 22:00,1.257142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Hydro RoR,GW,typical-day-winter,2050 23:00,1.257142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 00:00,3.814285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 01:00,3.442857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 02:00,2.957142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 03:00,3.371428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 04:00,3.842857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 05:00,3.614285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 06:00,2.842857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 07:00,1.828571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 08:00,1.514285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 09:00,1.485714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 10:00,0.857142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 11:00,2.171428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 12:00,2.257142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 13:00,2.471428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 14:00,2.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 15:00,2.385714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 16:00,2.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 17:00,0.971428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 18:00,1.371428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 19:00,2.357142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 20:00,3.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 21:00,3.257142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 22:00,3.214285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Imports,GW,typical-day-winter,2050 23:00,2.9
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 00:00,1.228571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 01:00,1.157142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 02:00,1.157142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 03:00,1.128571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 04:00,1.114285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 05:00,1.114285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 06:00,1.185714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 07:00,1.285714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 08:00,1.314285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 09:00,1.542857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 10:00,1.385714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 11:00,0.771428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 12:00,0.742857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 13:00,0.757142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 14:00,0.728571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 15:00,0.728571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 16:00,0.728571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 17:00,0.785714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 18:00,0.928571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 19:00,1.414285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 20:00,1.585714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 21:00,1.5
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 22:00,1.357142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|PHS-out,GW,typical-day-winter,2050 23:00,1.314285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 00:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 01:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 02:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 03:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 04:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 05:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 06:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 07:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 08:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 09:00,0.028571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 10:00,1.428571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 11:00,3.3
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 12:00,4.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 13:00,4.357142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 14:00,4.228571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 15:00,4.085714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 16:00,4.128571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 17:00,4.385714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 18:00,4.271428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 19:00,1.957142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 20:00,0.171428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 21:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 22:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|SPV-battery,GW,typical-day-winter,2050 23:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 00:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 01:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 02:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 03:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 04:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 05:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 06:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 07:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 08:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 09:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 10:00,0.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 11:00,1.442857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 12:00,2.114285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 13:00,2.557142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 14:00,2.757142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 15:00,2.557142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 16:00,2.042857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 17:00,1.314285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 18:00,0.485714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 19:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 20:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 21:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 22:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Solar,GW,typical-day-winter,2050 23:00,0.0
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 00:00,0.728571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 01:00,0.714285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 02:00,0.757142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 03:00,0.785714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 04:00,0.814285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 05:00,0.714285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 06:00,0.657142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 07:00,0.642857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 08:00,0.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 09:00,0.585714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 10:00,0.485714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 11:00,0.542857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 12:00,0.614285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 13:00,0.657142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 14:00,0.685714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 15:00,0.714285714
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 16:00,0.757142857
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 17:00,0.7
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 18:00,0.685714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 19:00,0.685714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 20:00,0.642857143
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 21:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 22:00,0.571428571
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wind,GW,typical-day-winter,2050 23:00,0.585714286
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 00:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 01:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 02:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 03:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 04:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 05:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 06:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 07:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 08:00,0.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 09:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 10:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 11:00,0.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 12:00,0.628571429
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 13:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 14:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 15:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 16:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 17:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 18:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 19:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 20:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 21:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 22:00,0.6
abroad-together,"EP2050+
Zero Basis",Electricity-supply|Wood,GW,typical-day-winter,2050 23:00,0.6
