scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value,uploaded_by,uploaded_at
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,h2_short_storage,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,h2_long_storage,CH,seseth,TWh,annual,2050,0.001122794,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,passenger_road_public,CH,seseth,TWh,annual,2050,0.51293225,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,passenger_road_private,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,truck,CH,seseth,TWh,annual,2050,1.8538456,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,ldv,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,space_heating,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,process_heat,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,fuel_synthesis,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,exports,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_supply,electrolyser,CH,seseth,TWh,annual,2050,2.2012534,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_supply,steam_reforming,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_supply,wood_gasification_h2,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_supply,waste_gasification_h2,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_supply,methane_pyrolysis,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_supply,imports,CH,seseth,TWh,annual,2050,0.1570092,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,elec_generation,CH,seseth,TWh,annual,2050,0.46682742,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,storage,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,passenger_road_public,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,passenger_road_private,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,truck,CH,seseth,TWh,annual,2050,25,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,ldv,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,space_heating,CH,seseth,TWh,annual,2050,1.33E-14,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,process_heat,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,fuel_synthesis,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_fec,exports,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_supply,power_to_liquid,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_supply,wood_liquefaction,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_supply,waste_liquefaction,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_supply,imports_diesel,CH,seseth,TWh,annual,2050,25.466828,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,liquids_supply,imports_biodiesel,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,elec_generation,CH,seseth,TWh,annual,2050,0.014730252,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,storage,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,passenger_road_public,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,passenger_road_private,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,truck,CH,seseth,TWh,annual,2050,1.770619,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,ldv,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,space_heating,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,process_heat,CH,seseth,TWh,annual,2050,0.50860797,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,fuel_synthesis,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_fec,exports,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_supply,methanation,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_supply,wood_gasification_methane,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_supply,waste_gasification_methane,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_supply,anaerobic_digestion,CH,seseth,TWh,annual,2050,2.3201782,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_supply,imports_methane,CH,seseth,TWh,annual,2050,0.018085964,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,methane_supply,imports_gas,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_methane,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_h2,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_liquids,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_wood,CH,seseth,TWh,annual,2050,3.243391,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_waste,CH,seseth,TWh,annual,2050,3.4000796,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_coal,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,boiler_electrode,CH,seseth,TWh,annual,2050,12.4980205,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,chp_methane,CH,seseth,TWh,annual,2050,0.005155588,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,chp_h2,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,chp_liquids,CH,seseth,TWh,annual,2050,0.1633896,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,chp_wood,CH,seseth,TWh,annual,2050,0.33339133,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,chp_waste,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,chp_coal,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,heat_pump,CH,seseth,TWh,annual,2050,0.002,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,air_source,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,ground_source,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,water_source,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,heater_elec,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,solar_thermal,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,geothermal_heat,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,process_heat_useful_energy_production,storage_thermal_out,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
