scenario,model,variable,unit,timeResolution,timestep,value
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-summer,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 00:00,0.157
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 01:00,0.162
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 02:00,0.157
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 03:00,0.163
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 04:00,0.251
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 05:00,0.396
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 06:00,0.432
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 07:00,0.443
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 08:00,0.379
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 09:00,0.377
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 10:00,0.357
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 11:00,0.342
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 12:00,0.338
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 13:00,0.308
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 14:00,0.306
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 15:00,0.28
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 16:00,0.294
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 17:00,0.316
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 18:00,0.324
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 19:00,0.342
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 20:00,0.359
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 21:00,0.341
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 22:00,0.287
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-summer,2050 23:00,0.204
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-summer,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 00:00,0.0601064
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 01:00,0.0601322
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 02:00,0.0604069
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 03:00,0.0602349
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 04:00,0.0601212
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 05:00,0.0600098
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 06:00,3.772968
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 07:00,3.701034
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 08:00,4.419817
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 09:00,4.426749
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 10:00,4.425595
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 11:00,4.425595
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 12:00,4.425615
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 13:00,4.425596
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 14:00,4.425557
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 15:00,4.427551
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 16:00,4.955952
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 17:00,4.323239
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 18:00,1.060017
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 19:00,0.158585
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 20:00,0.616937
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 21:00,0.0628984
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 22:00,0.0609137
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-summer,2050 23:00,0.951149
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 00:00,9.869303
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 01:00,9.831565
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 02:00,9.136843
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 03:00,8.596586
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 04:00,8.412096
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 05:00,8.93592
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 06:00,11.034488
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 07:00,13.330703
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 08:00,15.4785
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 09:00,16.004478
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 10:00,17.594857
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 11:00,18.326937
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 12:00,18.764429
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 13:00,18.739978
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 14:00,17.840971
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 15:00,16.934673
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 16:00,17.346912
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 17:00,15.381838
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 18:00,12.341911
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 19:00,11.74437
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 20:00,11.857745
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 21:00,11.350348
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 22:00,11.154946
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Total,GW,typical-day-summer,2050 23:00,11.070462
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Trains,GW,typical-day-summer,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 00:00,0.0500811
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 01:00,0.0370247
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 02:00,0.0420721
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 03:00,0.037556
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 04:00,0.0121544
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 06:00,0.490318
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 07:00,0.0971411
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 08:00,0.00023852
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 14:00,0.00025084
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 15:00,0.00078271
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 16:00,0.0129403
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 17:00,0.191103
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 18:00,0.9012
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 19:00,1.261673
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 20:00,0.99608
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 21:00,1.100172
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 22:00,0.170157
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Battery-out,GW,typical-day-summer,2050 23:00,0.0573277
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Biogas,GW,typical-day-summer,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-supply|Gas,GW,typical-day-summer,2050 23:00,0.0
